sgId	Sublibrary	gene_name	length	pam coordinate	pass_score	position	strand	transcript_list
Apoptosis+Cancer+Other_Cancer=NCL_+_232329419.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCL	24	232329419	e39m1	232329419	+	['all']
Apoptosis+Cancer+Other_Cancer=NCL_+_232329575.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCL	23	232329575	e39m1	232329575	+	['all']
Apoptosis+Cancer+Other_Cancer=NCL_+_232329598.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCL	23	232329598	e39m1	232329598	+	['all']
Apoptosis+Cancer+Other_Cancer=NCL_+_232329631.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCL	23	232329631	e39m1	232329631	+	['all']
Apoptosis+Cancer+Other_Cancer=NCL_-_232329395.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCL	24	232329395	e39m1	232329395	-	['all']
Apoptosis+Cancer+Other_Cancer=NCL_-_232329522.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCL	23	232329522	e39m1	232329522	-	['all']
Apoptosis+Cancer+Other_Cancer=NCL_-_232329529.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCL	24	232329529	e39m1	232329529	-	['all']
Apoptosis+Cancer+Other_Cancer=NCL_-_232329542.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCL	22	232329542	e39m1	232329542	-	['all']
Apoptosis+Cancer+Other_Cancer=NCL_-_232329555.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCL	23	232329555	e39m1	232329555	-	['all']
Apoptosis+Cancer+Other_Cancer=NCL_-_232329675.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCL	24	232329675	e39m1	232329675	-	['all']
Apoptosis+Cancer+Other_Cancer=NCOA3_+_46130427.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCOA3	25	46130427	e39m1	46130427	+	['all']
Apoptosis+Cancer+Other_Cancer=NCOA3_+_46130453.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCOA3	23	46130453	e39m1	46130453	+	['all']
Apoptosis+Cancer+Other_Cancer=NCOA3_+_46130478.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCOA3	24	46130478	e39m1	46130478	+	['all']
Apoptosis+Cancer+Other_Cancer=NCOA3_+_46130560.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCOA3	24	46130560	e39m1	46130560	+	['all']
Apoptosis+Cancer+Other_Cancer=NCOA3_-_46130314.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCOA3	24	46130314	e39m1	46130314	-	['all']
Apoptosis+Cancer+Other_Cancer=NCOA3_-_46130467.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCOA3	24	46130467	e39m1	46130467	-	['all']
Apoptosis+Cancer+Other_Cancer=NCOA3_-_46130548.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCOA3	23	46130548	e39m1	46130548	-	['all']
Apoptosis+Cancer+Other_Cancer=NCOA3_-_46130558.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCOA3	24	46130558	e39m1	46130558	-	['all']
Apoptosis+Cancer+Other_Cancer=NCOA3_-_46130567.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCOA3	24	46130567	e39m1	46130567	-	['all']
Apoptosis+Cancer+Other_Cancer=NCOA3_-_46130587.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	NCOA3	22	46130587	e39m1	46130587	-	['all']
Membrane_Proteins=NDFIP1_+_141487766.26-all~e39m1	Membrane_Proteins	NDFIP1	26	141487766	e39m1	141487766	+	['all']
Membrane_Proteins=NDFIP1_+_141487871.23-all~e39m1	Membrane_Proteins	NDFIP1	23	141487871	e39m1	141487871	+	['all']
Membrane_Proteins=NDFIP1_+_141487952.23-all~e39m1	Membrane_Proteins	NDFIP1	23	141487952	e39m1	141487952	+	['all']
Membrane_Proteins=NDFIP1_+_141487993.23-all~e39m1	Membrane_Proteins	NDFIP1	23	141487993	e39m1	141487993	+	['all']
Membrane_Proteins=NDFIP1_-_141487777.26-all~e39m1	Membrane_Proteins	NDFIP1	26	141487777	e39m1	141487777	-	['all']
Membrane_Proteins=NDFIP1_-_141487868.24-all~e39m1	Membrane_Proteins	NDFIP1	24	141487868	e39m1	141487868	-	['all']
Membrane_Proteins=NDFIP1_-_141487886.25-all~e39m1	Membrane_Proteins	NDFIP1	25	141487886	e39m1	141487886	-	['all']
Membrane_Proteins=NDFIP1_-_141487910.22-all~e39m1	Membrane_Proteins	NDFIP1	22	141487910	e39m1	141487910	-	['all']
Membrane_Proteins=NDFIP1_-_141487970.23-all~e39m1	Membrane_Proteins	NDFIP1	23	141487970	e39m1	141487970	-	['all']
Stress_Proteostasis=NEUROG2_+_113437417.26-all~e39m1	Stress_Proteostasis	NEUROG2	26	113437417	e39m1	113437417	+	['all']
Stress_Proteostasis=NEUROG2_+_113437426.24-all~e39m1	Stress_Proteostasis	NEUROG2	24	113437426	e39m1	113437426	+	['all']
Stress_Proteostasis=NEUROG2_+_113437435.26-all~e39m1	Stress_Proteostasis	NEUROG2	26	113437435	e39m1	113437435	+	['all']
Stress_Proteostasis=NEUROG2_+_113437440.25-all~e39m1	Stress_Proteostasis	NEUROG2	25	113437440	e39m1	113437440	+	['all']
Stress_Proteostasis=NEUROG2_+_113437530.25-all~e39m1	Stress_Proteostasis	NEUROG2	25	113437530	e39m1	113437530	+	['all']
Stress_Proteostasis=NEUROG2_+_113437662.25-all~e39m1	Stress_Proteostasis	NEUROG2	25	113437662	e39m1	113437662	+	['all']
Stress_Proteostasis=NEUROG2_+_113437704.24-all~e39m1	Stress_Proteostasis	NEUROG2	24	113437704	e39m1	113437704	+	['all']
Stress_Proteostasis=NEUROG2_-_113437650.24-all~e39m1	Stress_Proteostasis	NEUROG2	24	113437650	e39m1	113437650	-	['all']
Stress_Proteostasis=NEUROG2_-_113437670.25-all~e39m1	Stress_Proteostasis	NEUROG2	25	113437670	e39m1	113437670	-	['all']
Stress_Proteostasis=NEUROG2_-_113437723.24-all~e39m1	Stress_Proteostasis	NEUROG2	24	113437723	e39m1	113437723	-	['all']
Trafficking+Mitochondria+Motility=NIT1_+_161087540.24-all~e39m1	Trafficking+Mitochondria+Motility	NIT1	24	161087540	e39m1	161087540	+	['all']
Trafficking+Mitochondria+Motility=NIT1_+_161087571.24-all~e39m1	Trafficking+Mitochondria+Motility	NIT1	24	161087571	e39m1	161087571	+	['all']
Trafficking+Mitochondria+Motility=NIT1_+_161087578.24-all~e39m1	Trafficking+Mitochondria+Motility	NIT1	24	161087578	e39m1	161087578	+	['all']
Trafficking+Mitochondria+Motility=NIT1_+_161087659.24-all~e39m1	Trafficking+Mitochondria+Motility	NIT1	24	161087659	e39m1	161087659	+	['all']
Trafficking+Mitochondria+Motility=NIT1_+_161087681.24-all~e39m1	Trafficking+Mitochondria+Motility	NIT1	24	161087681	e39m1	161087681	+	['all']
Trafficking+Mitochondria+Motility=NIT1_+_161087715.21-all~e39m1	Trafficking+Mitochondria+Motility	NIT1	21	161087715	e39m1	161087715	+	['all']
Trafficking+Mitochondria+Motility=NIT1_+_161087735.24-all~e39m1	Trafficking+Mitochondria+Motility	NIT1	24	161087735	e39m1	161087735	+	['all']
Trafficking+Mitochondria+Motility=NIT1_+_161087777.23-all~e39m1	Trafficking+Mitochondria+Motility	NIT1	23	161087777	e39m1	161087777	+	['all']
Trafficking+Mitochondria+Motility=NIT1_+_161087799.23-all~e39m1	Trafficking+Mitochondria+Motility	NIT1	23	161087799	e39m1	161087799	+	['all']
Trafficking+Mitochondria+Motility=NIT1_-_161087711.24-all~e39m1	Trafficking+Mitochondria+Motility	NIT1	24	161087711	e39m1	161087711	-	['all']
Gene_Expression=OSR2_+_99956496.24-all~e39m1	Gene_Expression	OSR2	24	99956496	e39m1	99956496	+	['all']
Gene_Expression=OSR2_+_99956502.27-all~e39m1	Gene_Expression	OSR2	27	99956502	e39m1	99956502	+	['all']
Gene_Expression=OSR2_+_99956523.25-all~e39m1	Gene_Expression	OSR2	25	99956523	e39m1	99956523	+	['all']
Gene_Expression=OSR2_-_99956563.24-all~e39m1	Gene_Expression	OSR2	24	99956563	e39m1	99956563	-	['all']
Gene_Expression=OSR2_-_99956569.25-all~e39m1	Gene_Expression	OSR2	25	99956569	e39m1	99956569	-	['all']
Gene_Expression=OSR2_-_99956583.25-all~e39m1	Gene_Expression	OSR2	25	99956583	e39m1	99956583	-	['all']
Gene_Expression=OSR2_-_99956602.26-all~e39m1	Gene_Expression	OSR2	26	99956602	e39m1	99956602	-	['all']
Gene_Expression=OSR2_-_99956605.24-all~e39m1	Gene_Expression	OSR2	24	99956605	e39m1	99956605	-	['all']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505081.24-ENST00000355243.3~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	24	102505081	e39m1	102505081	+	['ENST00000355243.3']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505141.23-ENST00000355243.3~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	23	102505141	e39m1	102505141	+	['ENST00000355243.3']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505148.22-ENST00000355243.3~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	22	102505148	e39m1	102505148	+	['ENST00000355243.3']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505154.23-ENST00000355243.3~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	23	102505154	e39m1	102505154	+	['ENST00000355243.3']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505235.24-ENST00000355243.3~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	24	102505235	e39m1	102505235	+	['ENST00000355243.3']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505321.24-ENST00000355243.3~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	24	102505321	e39m1	102505321	+	['ENST00000355243.3']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505336.23-ENST00000355243.3~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	23	102505336	e39m1	102505336	+	['ENST00000355243.3']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505363.23-ENST00000355243.3~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	23	102505363	e39m1	102505363	+	['ENST00000355243.3']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505385.24-ENST00000355243.3~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	24	102505385	e39m1	102505385	+	['ENST00000355243.3']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505607.24-ENST00000556085.1~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	24	102505607	e39m1	102505607	+	['ENST00000556085.1']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505620.23-ENST00000556085.1~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	23	102505620	e39m1	102505620	+	['ENST00000556085.1']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505743.24-ENST00000556085.1~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	24	102505743	e39m1	102505743	+	['ENST00000556085.1']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505752.24-ENST00000556085.1~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	24	102505752	e39m1	102505752	+	['ENST00000556085.1']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505758.24-ENST00000556085.1~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	24	102505758	e39m1	102505758	+	['ENST00000556085.1']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505785.23-ENST00000556085.1~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	23	102505785	e39m1	102505785	+	['ENST00000556085.1']
Apoptosis+Cancer+Other_Cancer=PAX2_+_102505843.24-ENST00000556085.1~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	24	102505843	e39m1	102505843	+	['ENST00000556085.1']
Apoptosis+Cancer+Other_Cancer=PAX2_-_102505194.24-ENST00000355243.3~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	24	102505194	e39m1	102505194	-	['ENST00000355243.3']
Apoptosis+Cancer+Other_Cancer=PAX2_-_102505828.24-ENST00000556085.1~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	24	102505828	e39m1	102505828	-	['ENST00000556085.1']
Apoptosis+Cancer+Other_Cancer=PAX2_-_102505837.23-ENST00000556085.1~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	23	102505837	e39m1	102505837	-	['ENST00000556085.1']
Apoptosis+Cancer+Other_Cancer=PAX2_-_102505851.24-ENST00000556085.1~e39m1	Apoptosis+Cancer+Other_Cancer	PAX2	24	102505851	e39m1	102505851	-	['ENST00000556085.1']
Apoptosis+Cancer+Other_Cancer=PDS5A_+_39979630.21-all~e39m1	Apoptosis+Cancer+Other_Cancer	PDS5A	21	39979630	e39m1	39979630	+	['all']
Apoptosis+Cancer+Other_Cancer=PDS5A_+_39979670.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	PDS5A	24	39979670	e39m1	39979670	+	['all']
Apoptosis+Cancer+Other_Cancer=PDS5A_-_39979663.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	PDS5A	23	39979663	e39m1	39979663	-	['all']
Apoptosis+Cancer+Other_Cancer=PDS5A_-_39979686.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	PDS5A	24	39979686	e39m1	39979686	-	['all']
Apoptosis+Cancer+Other_Cancer=PDS5A_-_39979742.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	PDS5A	23	39979742	e39m1	39979742	-	['all']
Apoptosis+Cancer+Other_Cancer=PDS5A_-_39979753.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	PDS5A	22	39979753	e39m1	39979753	-	['all']
Apoptosis+Cancer+Other_Cancer=PDS5A_-_39979762.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	PDS5A	24	39979762	e39m1	39979762	-	['all']
Apoptosis+Cancer+Other_Cancer=PDS5A_-_39979824.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	PDS5A	23	39979824	e39m1	39979824	-	['all']
Apoptosis+Cancer+Other_Cancer=PDS5A_-_39979864.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	PDS5A	24	39979864	e39m1	39979864	-	['all']
Apoptosis+Cancer+Other_Cancer=PDS5A_-_39979929.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	PDS5A	24	39979929	e39m1	39979929	-	['all']
Stress_Proteostasis=PEG10_+_94285318.22-all~e39m1	Stress_Proteostasis	PEG10	22	94285318	e39m1	94285318	+	['all']
Stress_Proteostasis=PEG10_+_94285338.24-all~e39m1	Stress_Proteostasis	PEG10	24	94285338	e39m1	94285338	+	['all']
Stress_Proteostasis=PEG10_+_94285360.24-all~e39m1	Stress_Proteostasis	PEG10	24	94285360	e39m1	94285360	+	['all']
Stress_Proteostasis=PEG10_+_94285365.25-all~e39m1	Stress_Proteostasis	PEG10	25	94285365	e39m1	94285365	+	['all']
Stress_Proteostasis=PEG10_+_94285426.24-all~e39m1	Stress_Proteostasis	PEG10	24	94285426	e39m1	94285426	+	['all']
Stress_Proteostasis=PEG10_+_94285471.25-all~e39m1	Stress_Proteostasis	PEG10	25	94285471	e39m1	94285471	+	['all']
Stress_Proteostasis=PEG10_+_94285507.23-all~e39m1	Stress_Proteostasis	PEG10	23	94285507	e39m1	94285507	+	['all']
Stress_Proteostasis=PEG10_+_94285517.24-all~e39m1	Stress_Proteostasis	PEG10	24	94285517	e39m1	94285517	+	['all']
Stress_Proteostasis=PEG10_+_94285525.22-all~e39m1	Stress_Proteostasis	PEG10	22	94285525	e39m1	94285525	+	['all']
Stress_Proteostasis=PEG10_-_94285332.22-all~e39m1	Stress_Proteostasis	PEG10	22	94285332	e39m1	94285332	-	['all']
Stress_Proteostasis=PGC_+_41715207.24-all~e39m1	Stress_Proteostasis	PGC	24	41715207	e39m1	41715207	+	['all']
Stress_Proteostasis=PGC_+_41715213.25-all~e39m1	Stress_Proteostasis	PGC	25	41715213	e39m1	41715213	+	['all']
Stress_Proteostasis=PGC_+_41715231.22-all~e39m1	Stress_Proteostasis	PGC	22	41715231	e39m1	41715231	+	['all']
Stress_Proteostasis=PGC_+_41715394.24-all~e39m1	Stress_Proteostasis	PGC	24	41715394	e39m1	41715394	+	['all']
Stress_Proteostasis=PGC_-_41715224.24-all~e39m1	Stress_Proteostasis	PGC	24	41715224	e39m1	41715224	-	['all']
Stress_Proteostasis=PGC_-_41715334.24-all~e39m1	Stress_Proteostasis	PGC	24	41715334	e39m1	41715334	-	['all']
Stress_Proteostasis=PGC_-_41715374.24-all~e39m1	Stress_Proteostasis	PGC	24	41715374	e39m1	41715374	-	['all']
Stress_Proteostasis=PGC_-_41715425.24-all~e39m1	Stress_Proteostasis	PGC	24	41715425	e39m1	41715425	-	['all']
Stress_Proteostasis=PGC_-_41715470.23-all~e39m1	Stress_Proteostasis	PGC	23	41715470	e39m1	41715470	-	['all']
Stress_Proteostasis=PGC_-_41715484.24-all~e39m1	Stress_Proteostasis	PGC	24	41715484	e39m1	41715484	-	['all']
Gene_Expression=PHF3_+_64345342.24-ENST00000262043.3~e39m1	Gene_Expression	PHF3	24	64345342	e39m1	64345342	+	['ENST00000262043.3']
Gene_Expression=PHF3_+_64345553.23-ENST00000262043.3~e39m1	Gene_Expression	PHF3	23	64345553	e39m1	64345553	+	['ENST00000262043.3']
Gene_Expression=PHF3_+_64356107.24-ENST00000393387.1~e30m1	Gene_Expression	PHF3	24	64356107	e30m1	64356107	+	['ENST00000393387.1']
Gene_Expression=PHF3_+_64356163.25-ENST00000393387.1~e39m1	Gene_Expression	PHF3	25	64356163	e39m1	64356163	+	['ENST00000393387.1']
Gene_Expression=PHF3_+_64356268.21-ENST00000393387.1~e1m1	Gene_Expression	PHF3	21	64356268	e1m1	64356268	+	['ENST00000393387.1']
Gene_Expression=PHF3_+_64356327.27-ENST00000393387.1~e39m1	Gene_Expression	PHF3	27	64356327	e39m1	64356327	+	['ENST00000393387.1']
Gene_Expression=PHF3_-_64345492.22-ENST00000262043.3~e39m1	Gene_Expression	PHF3	22	64345492	e39m1	64345492	-	['ENST00000262043.3']
Gene_Expression=PHF3_-_64345528.24-ENST00000262043.3~e39m1	Gene_Expression	PHF3	24	64345528	e39m1	64345528	-	['ENST00000262043.3']
Gene_Expression=PHF3_-_64345560.22-ENST00000262043.3~e39m1	Gene_Expression	PHF3	22	64345560	e39m1	64345560	-	['ENST00000262043.3']
Gene_Expression=PHF3_-_64345585.24-ENST00000262043.3~e39m1	Gene_Expression	PHF3	24	64345585	e39m1	64345585	-	['ENST00000262043.3']
Gene_Expression=PHF3_-_64345665.24-ENST00000262043.3~e39m1	Gene_Expression	PHF3	24	64345665	e39m1	64345665	-	['ENST00000262043.3']
Gene_Expression=PHF3_-_64345670.23-ENST00000262043.3~e39m1	Gene_Expression	PHF3	23	64345670	e39m1	64345670	-	['ENST00000262043.3']
Gene_Expression=PHF3_-_64345682.24-ENST00000262043.3~e39m1	Gene_Expression	PHF3	24	64345682	e39m1	64345682	-	['ENST00000262043.3']
Gene_Expression=PHF3_-_64345688.24-ENST00000262043.3~e39m1	Gene_Expression	PHF3	24	64345688	e39m1	64345688	-	['ENST00000262043.3']
Gene_Expression=PHF3_-_64356072.25-ENST00000393387.1~e39m1	Gene_Expression	PHF3	25	64356072	e39m1	64356072	-	['ENST00000393387.1']
Gene_Expression=PHF3_-_64356078.24-ENST00000393387.1~e39m1	Gene_Expression	PHF3	24	64356078	e39m1	64356078	-	['ENST00000393387.1']
Gene_Expression=PHF3_-_64356197.23-ENST00000393387.1~e20m1	Gene_Expression	PHF3	23	64356197	e20m1	64356197	-	['ENST00000393387.1']
Gene_Expression=PHF3_-_64356205.26-ENST00000393387.1~e20m1	Gene_Expression	PHF3	26	64356205	e20m1	64356205	-	['ENST00000393387.1']
Gene_Expression=PHF3_-_64356296.23-ENST00000393387.1~e20m1	Gene_Expression	PHF3	23	64356296	e20m1	64356296	-	['ENST00000393387.1']
Gene_Expression=PHF3_-_64356369.26-ENST00000393387.1~e30m1	Gene_Expression	PHF3	26	64356369	e30m1	64356369	-	['ENST00000393387.1']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138478234.21-ENST00000289153.2~e11m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	21	138478234	e11m1	138478234	+	['ENST00000289153.2']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138478253.26-ENST00000289153.2~e39m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	26	138478253	e39m1	138478253	+	['ENST00000289153.2']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138478270.21-ENST00000289153.2~e20m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	21	138478270	e20m1	138478270	+	['ENST00000289153.2']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138478307.21-ENST00000289153.2~e30m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	21	138478307	e30m1	138478307	+	['ENST00000289153.2']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138478442.24-ENST00000289153.2~e39m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	24	138478442	e39m1	138478442	+	['ENST00000289153.2']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138478519.21-ENST00000289153.2~e11m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	21	138478519	e11m1	138478519	+	['ENST00000289153.2']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138553654.24-ENST00000477593.1~e39m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	24	138553654	e39m1	138553654	+	['ENST00000477593.1']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138553659.23-ENST00000477593.1~e39m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	23	138553659	e39m1	138553659	+	['ENST00000477593.1']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138553686.24-ENST00000477593.1~e39m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	24	138553686	e39m1	138553686	+	['ENST00000477593.1']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138553747.23-ENST00000477593.1~e39m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	23	138553747	e39m1	138553747	+	['ENST00000477593.1']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138553817.23-ENST00000477593.1~e39m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	23	138553817	e39m1	138553817	+	['ENST00000477593.1']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138553911.24-ENST00000477593.1~e39m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	24	138553911	e39m1	138553911	+	['ENST00000477593.1']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138553923.24-ENST00000477593.1~e39m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	24	138553923	e39m1	138553923	+	['ENST00000477593.1']
Drug_Targets+Kinase_Phosphatase=PIK3CB_+_138553934.24-ENST00000477593.1~e39m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	24	138553934	e39m1	138553934	+	['ENST00000477593.1']
Drug_Targets+Kinase_Phosphatase=PIK3CB_-_138478577.28-ENST00000289153.2~e39m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	28	138478577	e39m1	138478577	-	['ENST00000289153.2']
Drug_Targets+Kinase_Phosphatase=PIK3CB_-_138553789.24-ENST00000477593.1~e39m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	24	138553789	e39m1	138553789	-	['ENST00000477593.1']
Drug_Targets+Kinase_Phosphatase=PIK3CB_-_138553855.24-ENST00000477593.1~e39m1	Drug_Targets+Kinase_Phosphatase	PIK3CB	24	138553855	e39m1	138553855	-	['ENST00000477593.1']
Stress_Proteostasis=PITPNB_+_28315310.23-all~e39m1	Stress_Proteostasis	PITPNB	23	28315310	e39m1	28315310	+	['all']
Stress_Proteostasis=PITPNB_+_28315344.24-all~e39m1	Stress_Proteostasis	PITPNB	24	28315344	e39m1	28315344	+	['all']
Stress_Proteostasis=PITPNB_+_28315351.23-all~e39m1	Stress_Proteostasis	PITPNB	23	28315351	e39m1	28315351	+	['all']
Stress_Proteostasis=PITPNB_+_28315367.24-all~e39m1	Stress_Proteostasis	PITPNB	24	28315367	e39m1	28315367	+	['all']
Stress_Proteostasis=PITPNB_+_28315390.22-all~e39m1	Stress_Proteostasis	PITPNB	22	28315390	e39m1	28315390	+	['all']
Stress_Proteostasis=PITPNB_+_28315407.23-all~e39m1	Stress_Proteostasis	PITPNB	23	28315407	e39m1	28315407	+	['all']
Stress_Proteostasis=PITPNB_-_28315340.24-all~e39m1	Stress_Proteostasis	PITPNB	24	28315340	e39m1	28315340	-	['all']
Stress_Proteostasis=PITPNB_-_28315437.22-all~e39m1	Stress_Proteostasis	PITPNB	22	28315437	e39m1	28315437	-	['all']
Stress_Proteostasis=PITPNB_-_28315478.24-all~e39m1	Stress_Proteostasis	PITPNB	24	28315478	e39m1	28315478	-	['all']
Stress_Proteostasis=PITPNB_-_28315498.24-all~e39m1	Stress_Proteostasis	PITPNB	24	28315498	e39m1	28315498	-	['all']
Gene_Expression=PITX1_+_134370038.24-ENST00000265340.7~e39m1	Gene_Expression	PITX1	24	134370038	e39m1	134370038	+	['ENST00000265340.7']
Gene_Expression=PITX1_+_134370100.24-ENST00000265340.7~e39m1	Gene_Expression	PITX1	24	134370100	e39m1	134370100	+	['ENST00000265340.7']
Gene_Expression=PITX1_+_134370113.24-ENST00000265340.7~e39m1	Gene_Expression	PITX1	24	134370113	e39m1	134370113	+	['ENST00000265340.7']
Gene_Expression=PITX1_+_134370177.24-ENST00000265340.7~e39m1	Gene_Expression	PITX1	24	134370177	e39m1	134370177	+	['ENST00000265340.7']
Gene_Expression=PITX1_+_134370297.22-ENST00000265340.7~e39m1	Gene_Expression	PITX1	22	134370297	e39m1	134370297	+	['ENST00000265340.7']
Gene_Expression=PITX1_+_134370417.23-ENST00000506438.1~e39m1	Gene_Expression	PITX1	23	134370417	e39m1	134370417	+	['ENST00000506438.1']
Gene_Expression=PITX1_+_134370440.24-ENST00000506438.1~e39m1	Gene_Expression	PITX1	24	134370440	e39m1	134370440	+	['ENST00000506438.1']
Gene_Expression=PITX1_+_134370450.23-ENST00000506438.1~e39m1	Gene_Expression	PITX1	23	134370450	e39m1	134370450	+	['ENST00000506438.1']
Gene_Expression=PITX1_+_134370543.24-ENST00000506438.1~e39m1	Gene_Expression	PITX1	24	134370543	e39m1	134370543	+	['ENST00000506438.1']
Gene_Expression=PITX1_+_134370557.24-ENST00000506438.1~e39m1	Gene_Expression	PITX1	24	134370557	e39m1	134370557	+	['ENST00000506438.1']
Gene_Expression=PITX1_+_134370580.24-ENST00000506438.1~e39m1	Gene_Expression	PITX1	24	134370580	e39m1	134370580	+	['ENST00000506438.1']
Gene_Expression=PITX1_-_134370205.22-ENST00000265340.7~e39m1	Gene_Expression	PITX1	22	134370205	e39m1	134370205	-	['ENST00000265340.7']
Gene_Expression=PITX1_-_134370263.23-ENST00000265340.7~e39m1	Gene_Expression	PITX1	23	134370263	e39m1	134370263	-	['ENST00000265340.7']
Gene_Expression=PITX1_-_134370305.24-ENST00000265340.7~e39m1	Gene_Expression	PITX1	24	134370305	e39m1	134370305	-	['ENST00000265340.7']
Gene_Expression=PITX1_-_134370368.22-ENST00000265340.7~e39m1	Gene_Expression	PITX1	22	134370368	e39m1	134370368	-	['ENST00000265340.7']
Gene_Expression=PITX1_-_134370382.24-ENST00000265340.7~e39m1	Gene_Expression	PITX1	24	134370382	e39m1	134370382	-	['ENST00000265340.7']
